Midland,"58,544"
Missaukee,"41,488"
Monroe,"50,472"
Montcalm,"38,314"
Montmorency,"43,272"
Muskegon,"44,159"
Newaygo,"42,134"
Oakland,"77,030"
Oceana,"43,760"
Ogemaw,"39,841"
Ontonagon,"45,324"
Osceola,"43,341"
Oscoda,"37,619"
Otsego,"46,664"
Ottawa,"53,507"
Presque Isle,"44,888"
Roscommon,"42,721"
Saginaw,"46,419"
St. Clair,"50,390"
St. Joseph,"43,372"
Sanilac,"44,249"
Schoolcraft,"46,639"
Shiawassee,"44,809"
Tuscola,"42,155"
Van Buren,"45,781"
Washtenaw,"64,636"
Wayne,"47,533"
Wexford,"41,937"
,
,
Aitkin,"46,856"
Anoka,"56,014"
Becker,"51,710"
Beltrami,"47,241"
Benton,"49,675"
Big Stone,"58,966"
Blue Earth,"49,109"
Brown,"57,177"
Carlton,"46,796"
Carver,"76,137"
Cass,"51,803"
Chippewa,"52,027"
Chisago,"54,113"
Clay,"47,440"
Clearwater,"51,893"
Cook,"56,400"
Cottonwood,"54,800"
Crow Wing,"49,561"
Dakota,"64,089"
Dodge,"52,462"
Douglas,"55,854"
Faribault,"49,095"
Fillmore,"49,006"
Freeborn,"49,480"
Goodhue,"57,401"
Grant,"53,681"
Hennepin,"80,429"
Houston,"55,330"
Hubbard,"53,768"
Isanti,"49,721"
Itasca,"48,240"
Jackson,"60,415"
Kanabec,"49,721"
Kandiyohi,"55,811"
Kittson,"63,269"
Koochiching,"49,257"
Lac qui Parle,"58,221"
Lake,"50,311"
Lake of the Woods,"56,693"
Le Sueur,"54,455"
Lincoln,"51,669"
Lyon,"55,067"
McLeod,"52,942"
Mahnomen,"41,569"
Marshall,"63,411"
Martin,"55,701"
Meeker,"49,515"
Mille Lacs,"47,312"
Morrison,"47,136"
Mower,"50,565"
Murray,"62,101"
Nicollet,"53,688"
Nobles,"52,093"
Norman,"49,702"
Olmsted,"62,179"
Otter Tail,"51,840"
Pennington,"59,713"
Pine,"43,572"
Pipestone,"58,005"
Polk,"53,803"
Pope,"55,881"
Ramsey,"58,217"
Red Lake,"57,090"
Redwood,"60,667"
Renville,"56,369"
Rice,"48,412"
Rock,"56,690"
Roseau,"54,279"
St. Louis,"51,537"
Scott,"65,602"
Sherburne,"52,201"
Sibley,"53,512"
Stearns,"53,151"
Steele,"50,483"
Stevens,"56,612"
Swift,"53,559"
Todd,"43,743"
Traverse,"68,763"
Wabasha,"55,622"
Wadena,"43,488"
Waseca,"47,174"
Washington,"72,430"
Watonwan,"50,842"
Wilkin,"58,334"
Winona,"53,431"
Wright,"55,217"
Yellow Medicine,"60,552"
,
,
Adams,"39,621"
Alcorn,"41,396"
Amite,"35,618"
Attala,"39,450"
Benton,"37,877"
Bolivar,"41,211"
Calhoun,"40,299"
Carroll,"41,232"
Chickasaw,"39,510"
Choctaw,"37,992"
Claiborne,"34,891"
Clarke,"41,601"
Clay,"43,638"
Coahoma,"41,488"
Copiah,"36,223"
Covington,"39,134"
DeSoto,"47,078"
Forrest,"40,216"
Franklin,"38,685"
George,"38,208"
Greene,"30,485"
Grenada,"38,553"
Hancock,"41,867"
Harrison,"42,037"
Hinds,"44,415"
Holmes,"33,280"
Humphreys,"39,903"
Issaquena,"32,026"
Itawamba,"39,016"
Jackson,"42,163"
Jasper,"41,334"
Jefferson,"37,139"
Jefferson Davis,"32,452"
Jones,"41,022"
Kemper,"36,166"
Lafayette,"45,615"
Lamar,"44,325"
Lauderdale,"44,001"
Lawrence,"37,809"
Leake,"34,488"
Lee,"48,080"
Leflore,"43,521"
Lincoln,"41,755"
Lowndes,"44,039"
Madison,"69,925"
Marion,"40,203"
Marshall,"39,947"
Monroe,"40,976"
Montgomery,"38,639"
Neshoba,"39,519"
Newton,"36,925"
Noxubee,"38,306"
Oktibbeha,"36,768"
Panola,"38,751"
Pearl River,"40,667"
Perry,"37,403"
Pike,"34,320"
Pontotoc,"38,936"
Prentiss,"34,953"
Quitman,"36,525"
Rankin,"48,595"
Scott,"32,961"
Sharkey,"44,102"
Simpson,"40,004"
Smith,"40,309"
Stone,"37,262"
Sunflower,"33,938"
Tallahatchie,"36,529"
Tate,"41,180"
Tippah,"42,300"
Tishomingo,"38,796"
Tunica,"39,893"
Union,"38,697"
Walthall,"35,664"
Warren,"44,905"
Washington,"41,701"
Wayne,"38,401"
Webster,"42,236"
Wilkinson,"34,316"
Winston,"39,796"
Yalobusha,"39,591"
Yazoo,"34,042"
,
,
Adair,"35,904"
Andrew,"47,612"
Atchison,"49,644"
Audrain,"41,328"
Barry,"38,718"
Barton,"40,842"
Bates,"44,537"
Benton,"40,715"
Bollinger,"41,916"
Boone,"51,723"
Buchanan,"43,594"
Butler,"40,610"
Caldwell,"42,976"
Callaway,"43,671"
Camden,"46,149"
Cape Girardeau,"46,449"
Carroll,"51,232"
Carter,"42,787"
Cass,"51,409"
Cedar,"34,960"
Chariton,"48,933"
Christian,"45,374"
Clark,"40,770"
Clay,"52,450"
Clinton,"46,082"
Cole,"52,134"
Cooper,"44,416"
Crawford,"40,033"
Dade,"38,902"
Dallas,"36,355"
Daviess,"36,377"
DeKalb,"36,198"
Dent,"39,091"
Douglas,"35,738"
Dunklin,"39,435"
Franklin,"49,094"
Gasconade,"43,585"
Gentry,"49,591"
Greene,"48,134"
Grundy,"38,424"
Harrison,"41,726"
Henry,"45,715"
Hickory,"36,800"
Holt,"56,930"
Howard,"44,142"
Howell,"38,446"
Iron,"38,593"
Jackson,"49,915"
Jasper,"41,265"
Jefferson,"46,665"
Johnson,"40,141"
Knox,"41,419"
Laclede,"39,088"
Lafayette,"46,053"
Lawrence,"37,596"
Lewis,"38,514"
Lincoln,"45,097"
Linn,"43,234"
Livingston,"43,802"
McDonald,"31,657"
Macon,"44,838"
Madison,"39,546"
Maries,"39,120"
Marion,"44,348"
Mercer,"35,568"
Miller,"41,385"
Mississippi,"36,534"
Moniteau,"43,446"
Monroe,"43,467"
Montgomery,"46,685"
Morgan,"44,776"
New Madrid,"43,079"
Newton,"42,442"
Nodaway,"37,241"
Oregon,"40,775"
Osage,"49,948"
Ozark,"36,728"
Pemiscot,"40,570"
Perry,"45,738"
Pettis,"40,827"
Phelps,"42,213"
Pike,"40,344"
Platte,"60,838"
Polk,"38,301"
Pulaski,"43,973"
Putnam,"39,446"
Ralls,"44,503"
Randolph,"43,507"
Ray,"45,644"
Reynolds,"40,045"
Ripley,"42,565"
St. Charles,"58,134"
St. Clair,"34,466"
Ste. Genevieve,"44,215"
St. Francois,"37,971"
St. Louis,"77,419"
Saline,"41,697"
Schuyler,"37,161"
Scotland,"41,903"
Scott,"44,714"
Shannon,"38,917"
Shelby,"43,499"
Stoddard,"40,868"
Stone,"44,432"
Sullivan,"44,289"
Taney,"40,130"
Texas,"34,186"
Vernon,"40,312"
Warren,"47,227"
Washington,"34,830"
Wayne,"39,972"
Webster,"37,195"
Worth,"40,892"
Wright,"36,432"
St. Louis City,"52,085"
,
,
Beaverhead,"53,114"
Big Horn,"35,760"
Blaine,"32,137"
Broadwater,"46,978"
Carbon,"58,553"
Carter,"41,071"
Cascade,"50,576"
Chouteau,"44,873"
Custer,"48,672"
Daniels,"59,209"
Dawson,"47,514"
Deer Lodge,"44,356"
Fallon,"48,531"
Fergus,"45,728"
Flathead,"55,764"
Gallatin,"65,225"
Garfield,"41,816"
Glacier,"41,271"
Golden Valley,"53,351"
Granite,"49,622"
Hill,"49,714"
Jefferson,"54,195"
Judith Basin,"52,026"
Lake,"44,565"
Lewis and Clark,"54,364"
Liberty,"60,873"
Lincoln,"42,915"
McCone,"42,057"
Madison,"70,067"
Meagher,"46,482"
Mineral,"44,492"
Missoula,"57,895"
Musselshell,"48,195"
Park,"55,812"
Petroleum,"36,335"
Phillips,"43,494"
Pondera,"56,521"
Powder River,"40,773"
Powell,"49,055"
Prairie,"54,058"
Ravalli,"53,310"
Richland,"59,934"
Roosevelt,"40,608"
Rosebud,"52,220"
Sanders,"41,201"
Sheridan,"53,773"
Silver Bow,"51,180"
Stillwater,"62,194"
Sweet Grass,"55,732"
Teton,"53,825"
Toole,"54,000"
Treasure,"56,527"
Valley,"50,260"
Wheatland,"43,115"
Wibaux,"45,705"
Yellowstone,"56,075"
,
,
Adams,"53,834"
Antelope,"71,488"
Arthur,"54,348"
Banner,"61,329"
Blaine,"66,390"
Boone,"66,670"
Box Butte,"50,917"
Boyd,"65,645"
Brown,"63,013"
Buffalo,"59,369"
Burt,"52,212"
Butler,"55,051"
Cass,"56,967"
Cedar,"58,553"
Chase,"68,404"
Cherry,"54,140"
Cheyenne,"51,608"
Clay,"58,528"
Colfax,"50,636"
Cuming,"72,236"
Custer,"56,374"
Dakota,"44,031"
Dawes,"44,425"
Dawson,"48,074"
Deuel,"43,499"
Dixon,"50,265"
Dodge,"52,163"
Douglas,"64,768"
Dundy,"85,446"
Fillmore,"62,796"
Franklin,"62,114"
Frontier,"47,254"
Furnas,"53,829"
Gage,"52,502"
Garden,"51,193"
Garfield,"54,226"
Gosper,"60,103"
Grant,"56,159"
Greeley,"59,544"
Hall,"47,179"
Hamilton,"60,279"
Harlan,"63,737"
Hayes,"81,633"
Hitchcock,"49,549"
Holt,"59,866"
Hooker,"48,980"
Howard,"52,024"
Jefferson,"52,524"
Johnson,"38,725"
Kearney,"63,956"
Keith,"48,869"
Keya Paha,"63,851"
Kimball,"52,000"
Knox,"53,730"
Lancaster,"53,827"
Lincoln,"53,436"
Logan,"57,256"
Loup,"65,201"
McPherson,"67,927"
Madison,"55,695"
Merrick,"52,538"
Morrill,"63,827"
Nance,"47,317"
Nemaha,"51,393"
Nuckolls,"59,933"
Otoe,"58,784"
Pawnee,"53,131"
Perkins,"75,072"
Phelps,"60,264"
Pierce,"62,386"
Platte,"52,458"
Polk,"57,864"
Red Willow,"51,790"
Richardson,"54,936"
Rock,"76,670"
Saline,"46,753"
Sarpy,"54,900"
Saunders,"57,644"
Scotts Bluff,"49,089"
Seward,"55,580"
Sheridan,"56,304"
Sherman,"51,164"
Sioux,"65,082"
Stanton,"54,803"
Thayer,"59,847"
Thomas,"59,914"
Thurston,"49,998"
Valley,"60,546"
Washington,"61,147"
Wayne,"48,187"
Webster,"54,802"
Wheeler,"72,748"
York,"54,506"
,
,
Churchill,"49,871"
Clark,"53,562"
Douglas,"81,033"
Elko,"50,436"
Esmeralda,"47,507"
Eureka,"47,833"
Humboldt,"50,801"
Lander,"69,536"
Lincoln,"49,336"
Lyon,"44,043"
Mineral,"47,029"
Nye,"39,534"
Pershing,"37,287"
Storey,"69,486"
Washoe,"65,674"
White Pine,"53,734"
Carson City,"55,239"
,
,
Belknap,"67,965"
Carroll,"66,897"
Cheshire,"58,093"
Coos,"49,535"
Grafton,"70,687"
Hillsborough,"67,127"
Merrimack,"64,478"
Rockingham,"82,496"
Strafford,"57,449"
Sullivan,"59,379"
,
,
Atlantic,"55,273"
Bergen,"90,759"
Burlington,"65,654"
Camden,"57,483"
Cape May,"68,326"
Cumberland,"43,844"
Essex,"68,192"
Gloucester,"58,909"
Hudson,"65,509"
Hunterdon,"93,279"
Mercer,"71,990"
Middlesex,"64,920"
Monmouth,"86,029"
Morris,"100,617"
Ocean,"56,831"
Passaic,"54,514"
Salem,"52,936"
Somerset,"106,558"
Sussex,"66,431"
Union,"70,955"
Warren,"58,755"
,
,
Bernalillo,"49,817"
Catron,"36,786"
Chaves,"42,594"
Cibola,"31,700"
Colfax,"44,671"
Curry,"48,757"
De Baca,"54,946"
Doña Ana,"41,597"
Eddy,"59,518"
Grant,"44,295"
Guadalupe,"37,162"
Harding,"46,965"
Hidalgo,"47,293"
Lea,"45,169"
Lincoln,"45,210"
Los Alamos,"75,949"
Luna,"35,385"
McKinley,"31,889"
Mora,"48,632"
Otero,"38,978"
Quay,"41,017"
Rio Arriba,"38,992"
Roosevelt,"43,456"
Sandoval,"47,989"
San Juan,"38,835"
San Miguel,"41,194"
Santa Fe,"65,042"
Sierra,"45,403"
Socorro,"38,874"
Taos,"41,670"
Torrance,"38,437"
Union,"40,294"
Valencia,"39,980"
,
,
Albany,"67,115"
Allegany,"40,558"
Bronx,"42,414"
Broome,"47,712"
Cattaraugus,"44,629"
Cayuga,"48,654"
Chautauqua,"44,998"
Chemung,"49,108"
Chenango,"47,183"
Clinton,"48,408"
Columbia,"61,949"
Cortland,"45,921"
Delaware,"46,157"
Dutchess,"63,333"
Erie,"55,229"
Essex,"51,020"
Franklin,"45,004"
Fulton,"48,587"
Genesee,"48,351"
Greene,"53,044"
Hamilton,"52,685"
Herkimer,"48,208"
Jefferson,"50,368"
Kings,"56,349"
Lewis,"51,181"
Livingston,"49,549"
Madison,"51,732"
Monroe,"57,252"
Montgomery,"46,018"
Nassau,"93,715"
New York,"175,327"
Niagara,"51,017"
Oneida,"49,821"
Onondaga,"57,760"
Ontario,"59,177"
Orange,"55,348"
Orleans,"44,078"
Oswego,"45,855"
Otsego,"50,111"
Putnam,"74,127"
Queens,"53,838"
Rensselaer,"54,643"
Richmond,"60,381"
Rockland,"64,854"
St. Lawrence,"42,821"
Saratoga,"71,652"
Schenectady,"58,435"
Schoharie,"49,123"
Schuyler,"46,769"
Seneca,"44,704"
Steuben,"51,050"
Suffolk,"76,687"
Sullivan,"51,175"
Tioga,"50,803"
Tompkins,"48,541"
Ulster,"57,057"
Warren,"59,267"
Washington,"46,149"
Wayne,"51,428"
Westchester,"112,096"
Wyoming,"45,927"
Yates,"46,399"
,
,
Alamance,"44,418"
Alexander,"42,147"
Alleghany,"42,648"
Anson,"42,055"
Ashe,"41,284"
Avery,"40,197"
Beaufort,"49,748"
Bertie,"42,000"
Bladen,"43,369"
Brunswick,"52,706"
Buncombe,"53,944"
Burke,"41,229"
Cabarrus,"49,592"
Caldwell,"40,147"
Camden,"52,032"
Carteret,"57,329"
Caswell,"38,866"
Catawba,"49,400"
Chatham,"70,130"
Cherokee,"37,421"
Chowan,"46,206"
Clay,"40,229"
Cleveland,"41,569"
Columbus,"40,202"
Craven,"50,408"
Cumberland,"43,028"
Currituck,"53,380"
Dare,"65,191"
Davidson,"44,191"
Davie,"53,558"
Duplin,"44,729"
Durham,"55,464"
Edgecombe,"40,755"
Forsyth,"52,167"
Franklin,"41,482"
Gaston,"44,739"
Gates,"45,113"
Graham,"39,698"
Granville,"43,069"
Greene,"35,457"
Guilford,"50,418"
Halifax,"40,677"
Harnett,"39,500"
Haywood,"45,709"
Henderson,"48,613"
Hertford,"38,879"
Hoke,"37,467"
Hyde,"45,957"
Iredell,"56,830"
Jackson,"39,950"
Johnston,"45,109"
Jones,"43,579"
Lee,"45,022"
Lenoir,"45,319"
Lincoln,"51,675"
McDowell,"39,398"
Macon,"45,095"
Madison,"39,775"
Martin,"38,674"
Mecklenburg,"66,863"
Mitchell,"40,735"
Montgomery,"42,133"
Moore,"57,819"
Nash,"46,885"
New Hanover,"54,391"
Northampton,"41,617"
Onslow,"46,972"
Orange,"69,593"
Pamlico,"49,603"
Pasquotank,"43,165"
Pender,"45,375"
Perquimans,"46,690"
Person,"42,737"
Pitt,"49,350"
Polk,"54,775"
Randolph,"41,954"
Richmond,"40,055"
Robeson,"36,880"
Rockingham,"41,249"
Rowan,"42,922"
Rutherford,"38,741"
Sampson,"40,646"
Scotland,"37,527"
Stanly,"43,279"
Stokes,"42,290"
Surry,"42,733"
Swain,"44,824"
Transylvania,"48,341"
Tyrrell,"43,515"
Union,"59,055"
Vance,"39,845"
Wake,"66,147"
Warren,"35,682"
Washington,"41,632"
Watauga,"43,559"
Wayne,"45,415"
Wilkes,"41,739"
Wilson,"44,562"
Yadkin,"41,874"
Yancey,"39,832"
,
,
Adams,"57,099"
Barnes,"63,045"
Benson,"49,406"
Billings,"83,228"
Bottineau,"68,775"
Bowman,"69,660"
Burke,"75,228"
Burleigh,"62,746"
Cass,"61,736"
Cavalier,"90,480"
Dickey,"68,779"
Divide,"65,123"
Dunn,"73,707"
Eddy,"69,336"
Emmons,"64,339"
Foster,"73,729"
Golden Valley,"44,263"
Grand Forks,"55,175"
Grant,"54,801"
Griggs,"68,358"
Hettinger,"59,125"
Kidder,"66,782"
LaMoure,"70,840"
Logan,"60,170"
McHenry,"62,880"
McIntosh,"70,439"
McKenzie,"66,159"
McLean,"64,151"
Mercer,"60,817"
Morton,"55,406"
Mountrail,"68,259"
Nelson,"71,728"
Oliver,"52,046"
Pembina,"71,085"
Pierce,"56,319"
Ramsey,"56,950"
Ransom,"60,122"
Renville,"79,383"
Richland,"53,248"
Rolette,"48,719"
Sargent,"68,049"
Sheridan,"61,315"
Sioux,"35,078"
Slope,"62,170"
Stark,"61,563"
Steele,"87,451"
Stutsman,"59,353"
Towner,"86,111"
Traill,"64,735"
Walsh,"61,427"
Ward,"57,047"
Wells,"76,369"
Williams,"61,077"
,
,
Adams,"40,100"
Allen,"47,314"
Ashland,"42,813"
Ashtabula,"43,074"
Athens,"38,491"
Auglaize,"51,426"
Belmont,"42,535"
Brown,"42,639"
Butler,"52,403"
Carroll,"45,217"
Champaign,"47,064"
Clark,"44,990"
Clermont,"61,442"
Clinton,"48,335"
Columbiana,"42,931"
Coshocton,"39,883"
Crawford,"42,508"
Cuyahoga,"58,767"
Darke,"47,615"
Defiance,"45,046"
Delaware,"80,000"
Erie,"54,141"
Fairfield,"52,052"
Fayette,"45,321"
Franklin,"55,376"
Fulton,"49,896"
Gallia,"44,973"
Geauga,"74,087"
Greene,"55,300"
Guernsey,"45,838"
Hamilton,"64,043"
Hancock,"55,871"
Hardin,"37,515"
Harrison,"43,497"
Henry,"49,383"
Highland,"41,304"
Hocking,"43,539"
Holmes,"50,516"
Huron,"44,947"
Jackson,"40,658"
Jefferson,"44,238"
Knox,"48,648"
Lake,"55,688"
Lawrence,"43,730"
Licking,"51,377"
Logan,"47,329"
Lorain,"51,518"
Lucas,"51,088"
Madison,"47,359"
Mahoning,"47,903"
Marion,"40,780"
Medina,"60,816"
Meigs,"40,789"
Mercer,"54,089"
Miami,"51,963"
Monroe,"42,900"
Montgomery,"51,883"
Morgan,"40,418"
Morrow,"45,968"
Muskingum,"46,224"
Noble,"31,322"
Ottawa,"57,760"
Paulding,"45,740"
Perry,"43,130"
Pickaway,"46,614"
Pike,"43,639"
Portage,"49,221"
Preble,"45,111"
Putnam,"53,906"
Richland,"43,561"
Ross,"42,468"
Sandusky,"45,645"
Scioto,"43,698"
Seneca,"44,981"
Shelby,"49,486"
Stark,"49,197"
Summit,"57,035"
Trumbull,"43,700"
Tuscarawas,"47,139"
Union,"61,633"
Van Wert,"46,137"
Vinton,"39,672"
Warren,"66,080"
Washington,"47,691"
Wayne,"49,525"
Williams,"45,983"
Wood,"51,122"
Wyandot,"50,254"
,
,
Adair,"36,005"
Alfalfa,"40,128"
Atoka,"34,326"
Beaver,"56,870"
Beckham,"37,821"
Blaine,"45,732"
Bryan,"40,318"
Caddo,"41,445"
Canadian,"47,987"
Carter,"45,673"
Cherokee,"37,729"
Choctaw,"36,804"
Cimarron,"62,184"
Cleveland,"47,292"
Coal,"40,718"
Comanche,"45,353"
Cotton,"49,068"
Craig,"41,011"
Creek,"45,323"
Custer,"42,941"
Delaware,"37,927"
Dewey,"51,015"
Ellis,"53,911"
Garfield,"44,850"
Garvin,"46,164"
Grady,"44,915"
Grant,"54,509"
Greer,"33,100"
Harmon,"45,852"
Harper,"52,763"
Haskell,"37,707"
Hughes,"40,999"
Jackson,"45,539"
Jefferson,"40,359"
Johnston,"40,616"
Kay,"44,804"
Kingfisher,"61,709"
Kiowa,"42,364"
Latimer,"38,117"
Le Flore,"36,472"
Lincoln,"41,876"
Logan,"45,694"
Love,"41,135"
McClain,"50,262"
McCurtain,"37,605"
McIntosh,"40,174"
Major,"43,220"
Marshall,"41,119"
Mayes,"41,812"
Murray,"45,070"
Muskogee,"40,934"
Noble,"47,928"
Nowata,"42,909"
Okfuskee,"34,939"
Oklahoma,"58,984"
Okmulgee,"38,936"
Osage,"39,439"
Ottawa,"42,066"
Pawnee,"41,104"
Payne,"41,541"
Pittsburg,"40,110"
Pontotoc,"48,300"
Pottawatomie,"42,897"
Pushmataha,"35,987"
Roger Mills,"46,890"
Rogers,"49,464"
Seminole,"38,386"
Sequoyah,"39,081"
Stephens,"45,647"
Texas,"51,093"
Tillman,"37,561"
Tulsa,"62,889"
Wagoner,"45,032"
Washington,"73,262"
Washita,"38,035"
Woods,"46,245"
Woodward,"39,048"
,
,
Baker,"44,857"
Benton,"50,628"
Clackamas,"66,419"
Clatsop,"49,063"
Columbia,"49,273"
Coos,"51,557"
Crook,"47,093"
Curry,"48,934"
Deschutes,"63,872"
Douglas,"46,948"
Gilliam,"64,369"
Grant,"47,602"
Harney,"44,912"
Hood River,"60,167"
Jackson,"52,410"
Jefferson,"39,948"
Josephine,"49,062"
Klamath,"44,133"
Lake,"44,274"
Lane,"51,272"
Lincoln,"48,876"
Linn,"48,357"
Malheur,"35,489"
Marion,"49,022"
Morrow,"48,990"
Multnomah,"64,858"
Polk,"45,835"
Sherman,"63,097"
Tillamook,"48,609"
Umatilla,"44,604"
Union,"46,076"
Wallowa,"48,880"
Wasco,"48,355"
Washington,"66,270"
Wheeler,"39,648"
Yamhill,"51,486"
,
Pennsylvania,"60,685"
Adams,"52,801"
Allegheny,"66,702"
Armstrong,"50,598"
Beaver,"53,495"
Bedford,"46,031"
Berks,"55,045"
Blair,"51,007"
Bradford,"46,144"
Bucks,"79,239"
Butler,"63,693"
Cambria,"46,609"
Cameron,"51,527"
Carbon,"56,231"
Centre,"52,699"
Chester,"91,122"
Clarion,"47,111"
Clearfield,"49,517"
Clinton,"47,075"
Columbia,"47,565"
Crawford,"45,838"
Cumberland,"61,296"
Dauphin,"55,487"
Delaware,"72,700"
Elk,"51,310"
Erie,"49,969"
Fayette,"47,448"
Forest,"28,305"
Franklin,"51,665"
Fulton,"48,242"
Greene,"47,846"
Huntingdon,"44,087"
Indiana,"44,804"
Jefferson,"47,510"
Juniata,"52,855"
Lackawanna,"51,419"
Lancaster,"58,214"
Lawrence,"48,385"
Lebanon,"52,399"
Lehigh,"58,227"
Luzerne,"49,172"
Lycoming,"48,075"
McKean,"48,118"
Mercer,"46,310"
Mifflin,"44,040"
Monroe,"49,469"
Montgomery,"84,342"
Montour,"60,685"
Northampton,"59,080"
Northumberland,"46,431"
Perry,"50,363"
Philadelphia,"56,685"
Pike,"52,415"
Potter,"47,845"
Schuylkill,"46,834"
Snyder,"47,418"
Somerset,"45,843"
Sullivan,"52,767"
Susquehanna,"51,186"
Tioga,"44,366"
Union,"47,782"
Venango,"47,240"
Warren,"46,945"
Washington,"61,945"
Wayne,"49,187"
Westmoreland,"56,620"
Wyoming,"52,731"
York,"54,808"
,
,
Bristol,"82,053"
Kent,"63,582"
Newport,"78,693"
Providence,"52,324"
Washington,"72,917"
,
,
Abbeville,"38,094"
Aiken,"48,208"
Allendale,"39,852"
Anderson,"43,933"
Bamberg,"38,795"
Barnwell,"38,813"
Beaufort,"66,301"
Berkeley,"45,454"
Calhoun,"46,304"
Charleston,"68,720"
Cherokee,"37,154"
Chester,"39,521"
Chesterfield,"36,209"
Clarendon,"40,794"
Colleton,"39,240"
Darlington,"44,051"
Dillon,"35,315"
Dorchester,"43,321"
Edgefield,"42,991"
Fairfield,"44,890"
Florence,"47,692"
Georgetown,"53,677"
Greenville,"52,376"
Greenwood,"41,762"
Hampton,"38,107"
Horry,"44,241"
Jasper,"39,314"
Kershaw,"46,901"
Lancaster,"51,986"
Laurens,"38,476"
Lee,"37,142"
Lexington,"51,900"
McCormick,"42,206"
Marion,"37,956"
Marlboro,"34,189"
Newberry,"43,190"
Oconee,"48,945"
Orangeburg,"38,860"
Pickens,"41,135"
Richland,"49,808"
Saluda,"40,423"
Spartanburg,"47,641"
Sumter,"42,961"
Union,"37,527"
Williamsburg,"37,456"
York,"52,800"
,
,
Aurora,"48,166"
Beadle,"52,156"
Bennett,"42,172"
Bon Homme,"42,965"
Brookings,"51,581"
Brown,"63,550"
Brule,"53,397"
Buffalo,"25,764"
Butte,"44,148"
Campbell,"67,948"
Charles Mix,"45,485"
Clark,"69,360"
Clay,"42,439"
Codington,"56,540"
Corson,"31,967"
Custer,"57,307"
Davison,"55,929"
Day,"62,749"
Deuel,"60,006"
Dewey,"50,885"
Douglas,"61,017"
Edmunds,"64,747"
Fall River,"48,905"
Faulk,"68,854"
Grant,"58,307"
Gregory,"53,369"
Haakon,"68,305"
Hamlin,"52,353"
Hand,"66,367"
Hanson,"71,333"
Harding,"49,327"
Hughes,"55,955"
Hutchinson,"58,623"
Hyde,"63,924"
Jackson,"35,221"
Jerauld,"54,371"
Jones,"57,309"
Kingsbury,"66,824"
Lake,"64,650"
Lawrence,"57,791"
Lincoln,"73,915"
Lyman,"47,700"
McCook,"59,210"
McPherson,"55,802"
Marshall,"71,354"
Meade,"47,918"
Mellette,"35,580"
Miner,"58,389"
Minnehaha,"66,044"
Moody,"61,461"
Oglala Lakota,"30,527"
Pennington,"61,312"
Perkins,"46,484"
Potter,"81,156"
Roberts,"46,077"
Sanborn,"62,682"
Spink,"71,992"
Stanley,"66,966"
Sully,"100,044"
Todd,"31,093"
Tripp,"53,339"
Turner,"63,596"
Union,"125,786"
Walworth,"54,683"
Yankton,"54,361"
Ziebach,"27,459"
,
,
Anderson,"47,198"
Bedford,"41,608"
Benton,"38,021"
Bledsoe,"30,830"
Blount,"49,002"
Bradley,"43,319"
Campbell,"38,706"
Cannon,"40,263"
Carroll,"37,686"
Carter,"37,632"
Cheatham,"49,389"
Chester,"39,057"
Claiborne,"39,045"
Clay,"34,540"
Cocke,"37,322"
Coffee,"43,805"
Crockett,"44,625"
Cumberland,"41,720"
Davidson,"74,857"
Decatur,"45,823"
DeKalb,"44,606"
Dickson,"45,932"
Dyer,"46,124"
Fayette,"62,949"
Fentress,"37,450"
Franklin,"43,348"
Gibson,"42,264"
Giles,"40,755"
Grainger,"38,242"
Greene,"39,047"
Grundy,"36,609"
Hamblen,"41,810"
Hamilton,"56,545"
Hancock,"31,325"
Hardeman,"32,742"
Hardin,"42,352"
Hawkins,"38,232"
Haywood,"36,712"
Henderson,"40,776"
Henry,"46,773"
Hickman,"37,869"
Houston,"36,475"
Humphreys,"41,538"
Jackson,"36,084"
Jefferson,"41,324"
Johnson,"35,623"
Knox,"56,206"
Lake,"26,127"
Lauderdale,"36,121"
Lawrence,"37,678"
Lewis,"39,399"
Lincoln,"44,963"
Loudon,"57,594"
McMinn,"40,753"
McNairy,"35,878"
Macon,"35,659"
Madison,"47,357"
Marion,"43,088"
Marshall,"43,516"
Maury,"48,017"
Meigs,"37,645"
Monroe,"39,204"
Montgomery,"45,493"
Moore,"45,380"
Morgan,"35,188"
Obion,"43,488"
Overton,"37,812"
Perry,"35,934"
Pickett,"42,952"
Polk,"35,848"
Putnam,"44,512"
Rhea,"39,571"
Roane,"46,373"
Robertson,"46,519"
Rutherford,"45,604"
Scott,"34,229"
Sequatchie,"41,286"
Sevier,"46,027"
Shelby,"54,427"
Smith,"44,033"
Stewart,"45,248"
Sullivan,"47,021"
Sumner,"54,570"
Tipton,"44,778"
Trousdale,"33,321"
Unicoi,"39,632"
Union,"36,826"
Van Buren,"34,664"
Warren,"38,892"
Washington,"48,475"
Wayne,"33,461"
Weakley,"41,133"
White,"37,603"
Williamson,"99,408"
Wilson,"54,619"
,
,
Anderson,"38,898"
Andrews,"49,329"
Angelina,"42,691"
Aransas,"56,433"
Archer,"57,669"
Armstrong,"58,244"
Atascosa,"43,238"
Austin,"55,151"
Bailey,"49,655"
Bandera,"55,731"
Bastrop,"39,956"
Baylor,"54,941"
Bee,"32,880"
Bell,"46,459"
Bexar,"48,348"
Blanco,"63,932"
Borden,"71,300"
Bosque,"46,807"
