Latitude,Longitude,Score,ID
37.7558,-122.4449,0.45253334044590493,66.0
26.3969,-98.1812,0.6060896642122684,67.0
41.4106,-72.9321,0.1964567726911933,68.0
31.7686,-106.2348,0.5729078660791559,69.0
42.3514,-71.9077,0.32607332562996755,71.0
40.2108,-75.3673,0.26950430593757274,73.0
39.4627,-76.6393,0.3514102062368596,74.0
34.4561,-119.0836,0.530901043836056,75.0
39.1955,-84.5428,0.3750627507059195,76.0
48.0475,-121.6975,0.18996983326357414,77.0
45.5468,-122.4148,0.13614574542545513,78.0
29.5275,-95.7709,0.5513677425470171,79.0
42.6732,-70.952,0.3070092103421017,80.0
42.3333,-71.0719,0.29178876731704523,81.0
35.5515,-97.4072,0.46283314675909726,82.0
38.1872,-85.6591,0.5532170603009019,83.0
37.9348,-121.2714,0.5638932702926103,84.0
33.9415,-84.5767,0.49567410044616084,85.0
37.4229,-122.329,0.4495037132218722,86.0
33.7715,-84.2264,0.532046435443556,87.0
43.1464,-77.6961,0.5870313634261192,88.0
26.5779,-81.8337,0.3641013752288942,89.0
38.8321,-104.5254,0.1909580601130778,90.0
42.1605,-71.2115,0.2756202480126832,91.0
42.3233,-88.0037,0.4323660042318257,92.0
39.0085,-94.3461,0.4282702545137809,94.0
27.9489,-81.6976,0.3956655324198615,95.0
36.1695,-86.7847,0.594789128464434,96.0
39.762,-104.8758,0.15074908980737933,97.0
41.445,-87.9786,0.4312528366591616,98.0
35.0514,-106.6702,0.5384299550614218,100.0
33.5543,-86.8964,0.6019312092097021,101.0
36.1211,-95.9415,0.4615670940157881,102.0
41.8721,-71.58,0.290433491721128,103.0
43.0322,-85.5493,0.37222440631026155,104.0
39.6498,-104.3393,0.16669041405191318,105.0
40.1199,-111.6703,0.2710561318768567,106.0
40.337,-75.1069,0.250307435147544,107.0
30.3002,-95.503,0.595965810818134,110.0
38.8838,-94.8223,0.3223347594992858,111.0
28.2937,-80.7323,0.36382426598085,112.0
45.56,-123.0984,0.14355948562597476,113.0
30.6475,-97.6004,0.5716169022926569,115.0
39.0065,-76.6051,0.33760158043208216,116.0
39.5864,-105.2505,0.17571432803941514,117.0
41.2953,-96.1543,0.24459029184898742,118.0
41.7972,-71.1144,0.35028321048198335,119.0
39.9167,-75.3991,0.29240616344016623,120.0
39.5768,-75.6527,0.2778824457734401,122.0
43.0673,-89.4181,0.14336558745974445,123.0
28.3091,-82.3932,0.3784801260566426,124.0
37.5591,-120.9977,0.5744061245378775,125.0
40.0424,-76.2477,0.298840210296964,126.0
45.0171,-93.0996,0.09252971897102583,127.0
29.0584,-81.1819,0.37477308712444096,128.0
41.126,-81.5322,0.33948086861182264,129.0
36.0795,-79.7889,0.4430760401357427,130.0
39.7547,-84.2907,0.3851007309791005,131.0
39.9731,-75.7484,0.2319070813341587,132.0
47.6207,-117.404,0.22450125203526367,133.0
41.9512,-70.8114,0.3292121152776223,134.0
37.6848,-97.461,0.3512449777231525,137.0
34.8941,-82.3706,0.3850480419834393,138.0
41.9388,-88.4286,0.43093460650011,139.0
39.8736,-104.3379,0.1961674787081756,140.0
45.7792,-122.4825,0.22127864051883406,142.0
41.4167,-87.3821,0.38909009911351494,143.0
38.5289,-122.8881,0.5329351133913706,145.0
41.6854,-93.5734,0.2534331412376035,146.0
43.4511,-116.2412,0.20855627425375686,147.0
40.6655,-119.6643,0.501175284049609,148.0
35.9932,-83.9371,0.605354068049546,150.0
43.0058,-76.1946,0.5795774401838041,151.0
36.2202,-118.8005,0.5898469373910848,152.0
28.717,-81.2363,0.3339279598415742,153.0
42.1351,-72.6316,0.3446188866546734,154.0
30.5383,-91.0956,0.6124979652907048,157.0
39.92,-76.7265,0.2972729904737973,158.0
38.27,-121.9329,0.5437693986399077,159.0
34.6729,-120.0169,0.5405377408646178,160.0
29.7872,-90.1274,0.6169285721659015,161.0
36.2171,-121.2388,0.5538600210836463,162.0
44.6719,-93.0654,0.06892997312216789,163.0
41.6197,-83.6588,0.3914526204176564,164.0
27.1845,-82.3315,0.32948583170682766,165.0
40.4163,-75.926,0.2957355045814147,166.0
32.9044,-111.3448,0.41607778381372157,167.0
26.1333,-97.5182,0.6010356062478382,168.0
42.9153,-71.7161,0.08615086352664267,169.0
45.188,-122.2209,0.12861730075200264,170.0
34.0218,-80.9031,0.3888479914992255,171.0
30.7872,-88.2058,0.6355684698650724,172.0
39.0907,-77.6357,0.25621620977754284,173.0
43.0217,-83.7067,0.41574688821449435,174.0
43.0182,-88.3045,0.1298582126792641,175.0
32.8346,-79.9531,0.36697282821861876,176.0
38.782,-90.6749,0.3831841347178916,177.0
39.0634,-120.7177,0.5269645458771646,178.0
41.4022,-74.3056,0.5456501461686883,179.0
34.77,-92.312,0.6163539573718172,180.0
27.4719,-82.3153,0.3585329017147345,181.0
39.4386,-84.5756,0.3736125415244334,182.0
30.0687,-89.9288,0.6209061066320275,184.0
34.7631,-86.5502,0.5846670582981427,185.0
41.0909,-85.0666,0.3879000200209223,186.0
36.1306,-80.2563,0.42930089877113836,187.0
43.9386,-122.848,0.1588464256125639,188.0
28.0627,-81.1494,0.3578347177012023,189.0
28.7615,-81.7113,0.37217422310230447,190.0
40.8139,-81.3656,0.3796403975911819,191.0
26.1108,-81.3475,0.2934387214158332,192.0
40.6127,-75.5923,0.2826929776727285,193.0
42.2532,-83.8388,0.3381972918464444,194.0
29.2102,-82.0567,0.39714244349545913,195.0
29.1897,-95.4521,0.5761226298368602,196.0
31.0373,-97.4788,0.6106591252155885,197.0
35.1808,-85.1648,0.6153573718345644,198.0
45.2733,-93.2465,0.09027813488895725,199.0
37.3785,-77.587,0.33550745944230903,200.0
40.99,-112.1115,0.27197063882848654,201.0
40.3109,-79.4668,0.2943917715349698,202.0
40.6664,-105.4612,0.18212858286721853,203.0
27.7254,-97.6134,0.5941784324303118,204.0
39.3297,-104.9296,0.1411344482665477,205.0
29.3945,-94.9635,0.5874060178670426,206.0
33.9214,-78.9966,0.4250373611389741,207.0
44.9033,-122.5845,0.18063098447833392,208.0
40.0725,-86.052,0.3520037582335405,210.0
41.1525,-74.0242,0.5528695762576209,211.0
35.8427,-86.4168,0.599438871401635,212.0
35.0487,-78.8277,0.429575786737937,213.0
37.538,-77.4058,0.3005344401048782,214.0
39.2507,-76.9312,0.3396827081364236,215.0
40.0925,-105.3577,0.15221729993727154,216.0
41.177,-75.9892,0.3131394477443723,217.0
27.3773,-80.472,0.3730820316819789,218.0
34.9309,-81.9908,0.411808844231177,219.0
40.5548,-104.3925,0.19503537234228951,220.0
38.0423,-84.4587,0.5559929594029367,221.0
40.7842,-96.6878,0.2641856742482191,222.0
36.036,-78.8766,0.4201810076107638,223.0
30.669,-87.363,0.389556794673237,224.0
42.6002,-73.9736,0.5571372284628685,225.0
42.9875,-71.1254,0.048961197504687845,226.0
41.2957,-82.151,0.37096444746384893,227.0
40.7542,-75.3076,0.29479847715911556,228.0
42.3244,-88.4523,0.4275457974972932,229.0
33.6102,-101.8205,0.6034797937890749,230.0
43.8465,-70.399,0.13502435794540746,233.0
37.258,-93.342,0.4409979643629837,234.0
41.7652,-73.7429,0.5582983424078843,235.0
32.0043,-81.1329,0.5345081512765922,236.0
33.5419,-84.3577,0.563142289945004,237.0
42.9598,-85.9961,0.36834754504488026,238.0
35.2031,-97.3265,0.4705174666676474,240.0
33.9023,-81.2722,0.3957819077750722,241.0
30.458,-84.2779,0.36342067730527533,242.0
46.9258,-122.8332,0.20766628450850744,243.0
42.5971,-84.3735,0.3845093662313497,244.0
42.3363,-89.1609,0.4734740325256061,245.0
40.4154,-76.7795,0.29535840628239374,246.0
35.3871,-120.4044,0.5475559089558336,247.0
37.1919,-120.7177,0.5829293156408916,248.0
36.3387,-94.2561,0.5791387390721875,249.0
34.9748,-81.1845,0.3822428813531638,250.0
29.6747,-82.3577,0.3663078260381214,251.0
47.613,-122.6716,0.19922938956156197,253.0
37.0562,-122.0018,0.5604181224725054,254.0
41.6167,-86.2899,0.38998946069659474,255.0
41.9925,-80.0327,0.3141684901073265,256.0
41.4867,-72.1014,0.19965451534192347,257.0
39.4722,-77.398,0.3412223654344979,258.0
44.4525,-88.0037,0.18473677838721653,259.0
35.6112,-82.5301,0.4400677842496722,260.0
27.7611,-99.3315,0.6084417099775238,261.0
38.8297,-89.9049,0.4571605175274813,262.0
29.9016,-81.4407,0.31803445513406625,263.0
45.0388,-92.8838,0.08601539020474332,264.0
30.4102,-89.9583,0.6010339605275731,265.0
38.0735,-122.7235,0.4525146975740138,266.0
34.244,-84.4763,0.5241469066932701,267.0
42.2455,-85.5312,0.37124424772953785,268.0
41.2698,-111.9134,0.284304313675467,269.0
39.5611,-76.3171,0.3536574398338773,270.0
38.4703,-89.9284,0.4701687489865043,271.0
31.5524,-97.2018,0.6218154762741314,272.0
40.1636,-77.2655,0.2634617692311502,273.0
29.8841,-94.1629,0.6113684849458492,274.0
46.4571,-120.7385,0.2388730507716125,275.0
39.3105,-94.4209,0.4098184150821493,276.0
34.2255,-84.1251,0.4803297371439734,278.0
35.9791,-94.2156,0.6343080642374762,279.0
35.8938,-86.8987,0.5514731966581178,280.0
30.2068,-92.0639,0.6383960078034404,281.0
32.5806,-93.8823,0.6459238529849608,282.0
39.4277,-84.1668,0.3456580358210397,283.0
33.453,-84.1542,0.5263499448866586,285.0
38.8786,-77.1011,0.23712056970797127,286.0
34.9884,-80.5307,0.435304359112523,287.0
43.1074,-73.8639,0.5470697684620768,288.0
30.0579,-98.0312,0.5819651803327249,289.0
38.6606,-75.39,0.3028507505947638,290.0
34.5998,-112.5538,0.41902989979622696,291.0
41.6963,-81.2373,0.3625758446617432,292.0
43.2418,-75.4358,0.6135081892463116,293.0
32.375,-95.2692,0.6087918457271142,294.0
30.6608,-96.3024,0.6114049172485887,295.0
32.2667,-90.4428,0.9026769708401063,296.0
32.2203,-86.2076,0.6154462624332364,297.0
41.0146,-80.7763,0.3843763947122316,298.0
42.079,-91.599,0.23212277242381854,299.0
41.7244,-70.2904,0.30599147055559817,300.0
43.6251,-116.7093,0.2565678505939893,301.0
30.7276,-87.7226,0.6055861208298393,302.0
35.2944,-81.1803,0.4747733329243098,303.0
38.2611,-90.5377,0.41258142462509867,304.0
34.2328,-77.8847,0.4376208682423648,306.0
33.1973,-79.9522,0.4033469538128728,307.0
48.8259,-121.7199,0.2158543516889471,308.0
33.2896,-87.5251,0.6272661212468156,309.0
42.4322,-122.7285,0.1824269789487558,310.0
35.3868,-80.5519,0.43551854568127396,311.0
33.2643,-86.6607,0.572907732075066,312.0
39.6669,-121.6007,0.5827937894707713,314.0
38.6866,-121.9016,0.5498884588674879,315.0
29.9831,-81.8579,0.38048659853424954,316.0
36.4969,-87.3828,0.6026742803997102,317.0
41.4367,-75.6092,0.309156836695604,318.0
43.2001,-78.7452,0.6039202915474149,319.0
30.2293,-93.3581,0.6469859572367022,320.0
35.5178,-78.3657,0.45586769470755717,321.0
35.7041,-113.7579,0.4489909199494473,322.0
40.2784,-83.0049,0.32744606232522294,323.0
43.4782,-70.7144,0.16883557944211747,324.0
30.6913,-86.5917,0.3590584505252434,325.0
40.1894,-80.2483,0.309236011928331,326.0
39.0476,-84.1517,0.3583665457379721,327.0
30.5122,-89.1161,0.9100604622513492,328.0
40.1401,-88.1992,0.45579276908077604,329.0
41.5974,-85.8587,0.39935310304083266,330.0
33.3596,-82.0736,0.5764563346605993,331.0
46.2398,-119.5112,0.1864781719806537,332.0
32.51,-84.8771,0.5585054713491706,333.0
32.7695,-113.9056,0.41871329165615523,334.0
34.5193,-82.6378,0.4280371700284498,335.0
41.3172,-80.7611,0.4065522100089328,336.0
34.3169,-83.8197,0.5420331833342058,337.0
34.7321,-77.4321,0.4584093545809238,338.0
47.6031,-92.4707,0.1147532688928543,340.0
42.1602,-75.8196,0.6067399980543082,341.0
42.7475,-88.0613,0.17981666677581332,342.0
39.7582,-89.6589,0.45803240863851263,343.0
43.915,-121.2281,0.14318362088782985,344.0
43.6742,-96.7915,0.23478896024621004,345.0
42.6029,-83.9115,0.3572383718051482,346.0
36.4694,-86.4604,0.6020522815544521,347.0
40.912,-79.9133,0.29519605161250273,348.0
28.5535,-82.4245,0.3923152424676405,349.0
38.7787,-120.5247,0.5360825193268951,350.0
43.335,-84.0532,0.40124707268947074,351.0
44.4161,-88.4649,0.17149819246384485,352.0
41.1129,-96.112,0.2488113657517524,353.0
32.3484,-96.7947,0.5950990384916316,354.0
32.3855,-80.7302,0.3790279487635176,355.0
40.3886,-86.8941,0.39214532107117206,356.0
41.7925,-73.2453,0.18622473623113944,357.0
26.9055,-81.9123,0.37647007213125494,359.0
30.7004,-87.0219,0.36738541451942236,360.0
35.8071,-80.8734,0.4396711054392144,361.0
34.8753,-89.9912,0.8982069070207056,362.0
46.933,-97.248,0.3149015310958557,363.0
40.788,-89.76,0.4610706097432584,364.0
38.9906,-92.3097,0.4185192335914524,365.0
38.3366,-81.5281,0.5303575804593593,366.0
40.7637,-122.0405,0.5868293393248236,367.0
41.8881,-74.2586,0.5781116623445892,368.0
41.1176,-81.8997,0.33617955497860535,369.0
30.2652,-85.6203,0.3835873340898515,370.0
39.086,-75.5686,0.3218185009650493,371.0
33.0395,-115.3653,0.5696478604115399,372.0
38.0249,-87.5859,0.4036352591748748,373.0
39.0415,-95.7565,0.34310920740011525,374.0
40.0916,-82.4831,0.3669536398454408,375.0
32.379,-97.3665,0.6296534079590438,376.0
37.2804,-113.5048,0.2902841816517069,377.0
43.2912,-86.152,0.40937187881333714,378.0
41.6371,-90.6232,0.25559510097593385,379.0
41.4603,-87.0672,0.3701019155041459,380.0
32.6011,-85.3555,0.6199629117450575,381.0
39.5629,-77.0225,0.3733910351511434,382.0
39.7695,-86.51,0.3555082093244394,383.0
40.4909,-88.8473,0.44587290612603314,384.0
44.0689,-88.6446,0.18488701949556327,385.0
35.5933,-77.3745,0.4605116346860653,386.0
29.5831,-97.9486,0.5920119956012713,387.0
41.6722,-71.593,0.2953664852179495,388.0
36.0437,-79.3994,0.46678499083977565,389.0
42.5769,-88.0424,0.17822291460387302,390.0
39.1146,-94.7646,0.3741434228639699,391.0
47.6744,-116.7018,0.23592363382720513,392.0
38.9334,-84.5333,0.540279514622062,393.0
40.6823,-80.3493,0.30450624054702674,394.0
41.0581,-75.3395,0.30293864014469374,395.0
33.5443,-81.6347,0.4113251002517768,396.0
35.7933,-80.2128,0.4814375227035022,397.0
44.4611,-73.0813,0.0,398.0
38.1735,-104.5127,0.2108404018387661,399.0
39.6915,-83.8899,0.36282228210979117,400.0
31.8691,-102.0316,0.573769646226789,401.0
33.9205,-84.8673,0.5411798926391166,402.0
38.5073,-76.9922,0.35581935711625834,403.0
41.4632,-72.5351,0.178405363038742,405.0
45.9373,-108.2744,0.10763156658417224,406.0
42.6712,-89.0716,0.1849349661219779,407.0
41.1677,-81.1974,0.368793061141555,408.0
42.3402,-72.6638,0.33010712662971403,409.0
31.8692,-102.5429,0.5919405412431514,410.0
32.459,-83.6662,0.5398447332193218,411.0
42.7111,-73.5097,0.5781056478927351,412.0
44.0038,-92.4018,0.07675617202997247,413.0
42.2485,-84.4234,0.41114129847903624,414.0
32.4784,-92.1549,0.6692368510005237,415.0
33.0793,-80.4067,0.3938152804457101,416.0
42.9341,-82.6806,0.4056554125593795,417.0
35.662,-81.2151,0.45840342453284233,418.0
39.49,-86.1016,0.3915982316314261,419.0
40.9193,-77.8199,0.29773702708203864,420.0
27.0775,-80.4315,0.31865674967098834,421.0
27.6943,-80.6062,0.33387484480914015,423.0
36.5129,-82.3042,0.6485352000617924,424.0
45.5521,-94.613,0.10717960654278769,425.0
39.7516,-82.6306,0.304816779201076,426.0
42.8181,-74.0586,0.5748704506418841,427.0
32.8065,-83.6974,0.5798962489321623,428.0
37.218,-119.7627,0.5869819285741379,429.0
29.8082,-98.2783,0.5669093134884714,430.0
32.2641,-89.9458,0.8846518820188707,431.0
39.9274,-77.7213,0.3233953302890151,432.0
39.0183,-108.4664,0.21452026647431272,434.0
33.5441,-82.2641,0.523199894888836,435.0
41.9547,-86.4123,0.4069572561412763,436.0
38.4207,-77.458,0.3092902913328629,437.0
41.9291,-83.5394,0.4010908168752067,438.0
39.6036,-77.814,0.4089466311963065,439.0
35.5069,-105.9763,0.5171783277575506,440.0
43.2975,-71.6802,0.08085791946782993,441.0
45.4006,-68.6495,0.2067209120453618,442.0
28.8489,-82.4794,0.4111551870830794,443.0
36.0752,-119.8155,0.5810019342219053,444.0
41.6715,-91.5881,0.24690882811358214,445.0
35.5424,-97.9824,0.4618876301139208,446.0
41.855,-72.3365,0.19173613245625154,447.0
44.6485,-93.5359,0.09898531387666545,448.0
36.0611,-79.1207,0.39668816116172945,449.0
35.6886,-106.8659,0.5399895386434207,450.0
35.6394,-80.5247,0.4832128297316669,451.0
35.8387,-111.7705,0.4090930162182393,452.0
33.3534,-84.7634,0.5283192160242558,453.0
32.7776,-97.8051,0.5941248943627622,454.0
36.1549,-86.2977,0.591939518965148,455.0
41.4673,-90.5674,0.4644124102429355,456.0
35.7103,-79.806,0.49183596814310443,458.0
33.7018,-84.768,0.5087809955719075,459.0
40.7058,-76.216,0.3254619046971342,460.0
30.5423,-88.6357,0.9046648001917592,461.0
40.3672,-76.4577,0.3062551842880263,462.0
32.3015,-99.8902,0.6223553177255436,463.0
30.4401,-90.7279,0.6427465862345338,464.0
39.1609,-86.5231,0.40167272861111947,465.0
32.5993,-96.2878,0.6110781978910561,466.0
45.1739,-93.9631,0.09448163087843177,467.0
34.9659,-101.897,0.5845554704985445,468.0
38.5065,-122.3305,0.5189601627567546,469.0
44.8983,-89.7591,0.17806768083292726,471.0
34.0245,-79.703,0.42209309289079777,472.0
40.6993,-123.8756,0.5916608905836303,473.0
43.3685,-88.2307,0.17298675214244394,475.0
39.9168,-83.7838,0.4044635803427503,476.0
38.9699,-84.7278,0.544696005591631,477.0
42.2465,-85.0056,0.4091764197743134,478.0
33.6268,-96.6777,0.6291970919713465,479.0
40.4952,-78.7135,0.3235883143273493,480.0
35.6872,-83.9255,0.6266237807055961,481.0
34.071,-78.2377,0.44112400113894806,482.0
36.9936,-86.4238,0.5768626655445886,483.0
35.3688,-78.8693,0.4668497465718771,484.0
30.6266,-90.4057,0.667963930593984,485.0
36.2933,-82.4974,0.6279471227148435,486.0
40.5075,-89.5134,0.45889410412831005,487.0
41.3617,-83.623,0.3589089887957332,488.0
41.7224,-111.7436,0.28890973460337943,489.0
42.4701,-92.3088,0.2549520688915342,490.0
41.5906,-88.4288,0.42422852748603584,491.0
43.2969,-71.0289,0.09098591205912379,492.0
31.1986,-92.5332,0.6501769168820375,493.0
40.1616,-85.7194,0.4180157161713131,494.0
41.4697,-71.6226,0.2809570203883185,495.0
34.8873,-82.7253,0.42775805843632236,496.0
39.9201,-79.6474,0.3496494378860265,497.0
33.988,-98.7035,0.6106535335447867,498.0
42.3707,-73.2063,0.33955446349927537,499.0
32.6784,-93.6049,0.6352487706754615,501.0
48.4794,-121.7302,0.21238282797784255,502.0
33.9512,-83.3673,0.563371107023812,503.0
42.2281,-79.3663,0.623576587116315,504.0
35.1988,-94.2743,0.651667811767138,505.0
28.7048,-82.081,0.3655670262083869,506.0
44.4886,-122.5343,0.17643367202671847,507.0
30.2036,-90.9113,0.6112139116233858,508.0
31.8796,-109.7512,0.4089529705014595,509.0
40.7747,-82.5365,0.3967534539533514,510.0
32.4805,-94.817,0.6307799224000654,511.0
44.4091,-69.7673,0.19593675199447252,512.0
35.147,-92.332,0.6390714047167896,513.0
40.4811,-78.3484,0.32190165205555404,514.0
36.5085,-108.3206,0.5887131190058787,515.0
34.4535,-86.8529,0.6344021949092453,516.0
34.6466,-92.6766,0.6200327153306063,517.0
37.2036,-94.3406,0.4455258740249727,518.0
43.3877,-111.6148,0.22224464634635296,519.0
34.6621,-98.4717,0.48856320047519086,520.0
39.4641,-78.0275,0.5237674890761886,521.0
43.9066,-91.1152,0.17638775913497404,522.0
38.4772,-85.7073,0.4061912112054154,523.0
42.5913,-85.8884,0.3854556092281804,524.0
31.4044,-100.4621,0.5883956879436285,525.0
35.4013,-101.8939,0.6324708931846917,526.0
34.6402,-79.1039,0.543444906411883,527.0
38.8847,-95.2926,0.30871544423201785,528.0
33.5828,-85.0798,0.5775764540706002,529.0
43.4269,-76.1413,0.6248487389693143,530.0
33.4139,-84.4943,0.5130879430793551,531.0
35.364,-78.004,0.48547290301221646,532.0
44.0495,-75.921,0.6020485347141676,533.0
43.7212,-87.9454,0.1716773567475487,534.0
30.8338,-83.2677,0.5723884070431313,535.0
47.0365,-113.9237,0.104013256582446,536.0
40.8289,-81.888,0.39777537516329736,537.0
45.5404,-111.1704,0.10184596677169593,538.0
41.83,-71.9874,0.22457918230372656,539.0
33.7714,-85.826,0.6507695438962503,540.0
35.3363,-82.48,0.4414575035262718,541.0
41.3434,-77.0645,0.3182064725061191,542.0
29.4614,-81.3136,0.3672352997870682,543.0
38.3024,-76.6058,0.3607021407575962,544.0
40.2275,-85.3969,0.43038573891726045,545.0
42.8528,-77.2998,0.5701062989234142,547.0
33.555,-83.8502,0.5647778896092726,549.0
41.3022,-80.2577,0.31931055088024435,550.0
43.2797,-123.1665,0.1631415485195267,551.0
44.1658,-70.2065,0.20174428043495674,552.0
37.6979,-85.9634,0.5679230880302916,553.0
29.4148,-90.8663,0.6740787249943491,554.0
35.8308,-90.6328,0.6463754674299241,556.0
46.1932,-122.681,0.24494518689982606,557.0
37.7601,-77.491,0.3083358548048189,559.0
42.5961,-84.8383,0.37512780736687473,560.0
44.4964,-75.0691,0.6315683420463546,561.0
44.0037,-102.8238,0.25051810003640973,562.0
32.6347,-90.0337,0.8572529554618303,563.0
41.1377,-87.8618,0.47280515201253426,564.0
40.0535,-84.2289,0.383279014455999,565.0
34.2377,-84.8404,0.572066764268241,566.0
35.1541,-84.8596,0.635272556536274,567.0
45.2326,-123.3081,0.16407866827332876,568.0
38.647,-94.3549,0.41829322961215454,569.0
35.3996,-110.3214,0.4884010675690881,571.0
39.4306,-87.39,0.4216875642405888,572.0
31.1532,-85.3025,0.6376605543489804,573.0
42.6685,-88.5419,0.17631950589953135,574.0
39.6303,-80.0466,0.5137861983473471,575.0
44.8207,-93.8026,0.05658550313762526,576.0
42.452,-76.4736,0.5771149977450506,577.0
33.9162,-80.3822,0.43481636736744733,578.0
32.8978,-96.4079,0.560407267369738,579.0
44.7268,-91.286,0.18228917800047456,580.0
39.3803,-94.7738,0.37302542810031897,581.0
42.3897,-96.0448,0.25253411803180364,582.0
38.4111,-91.075,0.43867646330833565,583.0
39.86,-88.9616,0.4921226570695144,584.0
43.7074,-83.9922,0.4019868505002834,585.0
43.7536,-88.4883,0.18178069249882636,586.0
39.8715,-77.2179,0.3074256826151194,587.0
34.0453,-86.0348,0.652622658111669,588.0
48.2951,-114.0497,0.11409355652083242,589.0
39.5712,-75.9407,0.38798840741207,590.0
38.3733,-75.6208,0.3989729764545698,591.0
34.8056,-84.9672,0.5672403320480258,592.0
37.7318,-87.0873,0.5755318568395114,593.0
40.7715,-84.1058,0.3841068372771859,594.0
40.7684,-80.7772,0.40720829304035916,595.0
39.3013,-120.7689,0.5760414280511491,596.0
35.1249,-77.0939,0.4554778835847262,597.0
34.8101,-86.9814,0.6234158350158238,598.0
27.3433,-81.341,0.40143142509084556,599.0
41.8935,-88.7703,0.47137243631616954,600.0
41.307,-104.6895,0.24765031502523635,601.0
34.5768,-93.1504,0.6504835780891873,602.0
41.8951,-84.0664,0.39701866588647305,604.0
37.1743,-80.3872,0.35310707288338905,605.0
39.0346,-121.6948,0.5780406868389745,606.0
35.6169,-87.077,0.608049339445212,607.0
35.3341,-81.5555,0.49509095742295,608.0
33.1236,-96.0855,0.6342445786776059,609.0
42.4688,-90.8825,0.23648248200127428,610.0
35.3106,-79.4814,0.43056511846163936,611.0
35.6081,-88.8385,0.6152716672914904,612.0
34.2632,-85.2143,0.5782147476711783,613.0
42.0362,-93.465,0.24129854953864727,614.0
35.7847,-83.5242,0.6480471055973412,615.0
41.4267,-73.7495,0.56413023227518,616.0
46.9774,-100.4687,0.30105472410963674,617.0
47.2057,-119.4518,0.24235225292577114,618.0
41.7074,-80.7483,0.42980736215751114,619.0
29.5661,-90.4256,0.6593536740679644,620.0
34.367,-86.3066,0.656002124680232,622.0
41.6849,-94.0398,0.2223612174785803,624.0
45.444,-93.7746,0.09766235267625062,626.0
33.7816,-83.7339,0.5330965458035374,628.0
41.4996,-81.1786,0.3310538731107174,629.0
46.5347,-118.899,0.233085744306717,630.0
30.1036,-97.312,0.612349327446674,631.0
44.4918,-123.4293,0.12350454370921186,632.0
34.6867,-80.7054,0.4003345169870894,633.0
36.3715,-95.6043,0.47921747439712725,634.0
35.9673,-77.9864,0.46261468359881025,635.0
38.4203,-82.2417,0.5517876881268329,636.0
44.6688,-85.5605,0.36498108745112434,637.0
42.2678,-77.3838,0.6140850545890617,638.0
41.3366,-95.5423,0.2558461845763004,639.0
34.9014,-87.654,0.6364719704156453,640.0
